index,brewery_id,brewery_name,beer_style,beer_name,beer_id,review_overall
25794,3098,Big Dog's Draft House,Witbier,Belgian Witbier,38065.0,4.5
25795,3098,Big Dog's Draft House,Chile Beer,Chile Dog,17581.0,2.5
25796,3098,Big Dog's Draft House,American Pale Lager,Big Dog's Real Draft,24869.0,4.0
25797,3098,Big Dog's Draft House,Scottish Ale,Big Dog's Scottish Ale,17474.0,4.0
25798,3098,Big Dog's Draft House,Fruit / Vegetable Beer,Strawberry Cream Ale,23475.0,3.0
25799,3098,Big Dog's Draft House,Belgian Strong Pale Ale,Big Dog's Belgian Strong Ale,30001.0,4.0
25800,3098,Big Dog's Draft House,Fruit / Vegetable Beer,Cherry Light,22348.0,2.5
25801,3098,Big Dog's Draft House,English Dark Mild Ale,Small Beer,37987.0,3.5
25802,3098,Big Dog's Draft House,Fruit / Vegetable Beer,Cherry Wheat Ale,16205.0,3.5
25803,3098,Big Dog's Draft House,American Blonde Ale,Cranberry Ale,34279.0,3.5
25804,3098,Big Dog's Draft House,American IPA,Big Dog's Dog's Bollocks,60220.0,4.0
25805,3098,Big Dog's Draft House,Kölsch,K-9 Kolsch,37368.0,3.5
25806,3098,Big Dog's Draft House,American Blonde Ale,Mango Madness Ale,36566.0,3.25
25807,3098,Big Dog's Draft House,American Amber / Red Ale,Honey Amber Ale,17473.0,3.5
25808,3098,Big Dog's Draft House,American Double / Imperial IPA,War Dog Double IPA,22153.0,4.2
25809,3098,Big Dog's Draft House,Weizenbock,Big Dog's Doppel Weizenbock,22155.0,4.25
25810,3098,Big Dog's Draft House,Fruit / Vegetable Beer,Strawberry Blonde Ale,17204.0,3.5
25811,3098,Big Dog's Draft House,Belgian Strong Pale Ale,El Perro Diablo Belgian Ale,28881.0,4.5
25812,3098,Big Dog's Draft House,Smoked Beer,Puff Dogg Smoked Porter,30002.0,4.0
25813,3098,Big Dog's Draft House,Märzen / Oktoberfest,Octoberfest,39411.0,4.5
25814,3098,Big Dog's Draft House,American Pale Ale (APA),Hop Harvest Ale,39709.0,4.0
25815,3098,Big Dog's Draft House,Witbier,Big Dog's Belgian White,23347.0,4.25
25816,3098,Big Dog's Draft House,American Porter,Chocolate Lab Porter,22168.0,3.9
25817,3098,Big Dog's Draft House,Hefeweizen,Tailwagger Wheat,16085.0,3.7916666666666665
25818,3098,Big Dog's Draft House,Light Lager,Leglifter Light,16088.0,3.3125
25819,3098,Big Dog's Draft House,Pumpkin Ale,Big Dog's Bitches Brew,33557.0,4.25
25820,3098,Big Dog's Draft House,Scotch Ale / Wee Heavy,Kilt Sniffer Strong Scotch Ale,28879.0,4.0
25821,1270,Red Bell Brewery & Pub,Fruit / Vegetable Beer,Strawberry Mansion Wheat,15171.0,2.5
25822,1270,Red Bell Brewery & Pub,Euro Dark Lager,Philadelphia Irish Amber,9850.0,4.0
25823,1270,Red Bell Brewery & Pub,Light Lager,Philadelphia Original Light,3553.0,2.75
25824,1270,Red Bell Brewery & Pub,American Amber / Red Ale,Red Bell American Pale Ale,3443.0,3.5
25825,1270,Red Bell Brewery & Pub,American Blonde Ale,On Golden Hop,5627.0,4.0
25826,1270,Red Bell Brewery & Pub,Winter Warmer,Winter Fest,8096.0,3.25
25827,1270,Red Bell Brewery & Pub,Hefeweizen,Red Bell Hefe Weizen,33117.0,4.0
25828,1270,Red Bell Brewery & Pub,American Pale Lager,Philadelphia Original Lager,10261.0,3.5
25829,1270,Red Bell Brewery & Pub,American IPA,Ahopalypse Now IPA,7004.0,4.0
25830,1270,Red Bell Brewery & Pub,Cream Ale,Red Bell Lager,3552.0,3.5
25831,1270,Red Bell Brewery & Pub,Czech Pilsener,Czechoslovakian Pilsner,8179.0,2.5
25832,1270,Red Bell Brewery & Pub,Fruit / Vegetable Beer,Red Bell Black Cherry Stout,3444.0,3.3
25833,1610,McGuire's Irish Pub,American Pale Ale (APA),McGuire's Pale Ale,9688.0,4.0
25834,1610,McGuire's Irish Pub,Scotch Ale / Wee Heavy,McGuire&#8217;s Scotch Ale,4508.0,3.5
25835,1610,McGuire's Irish Pub,American Barleywine,What The Gentleman On The Floor Is Having,73146.0,4.5
25836,1610,McGuire's Irish Pub,American Barleywine,McGuire's Barleywine,4509.0,3.9166666666666665
25837,1610,McGuire's Irish Pub,Belgian Pale Ale,McGuires Belgian Strong Ale,4510.0,3.5
25838,1610,McGuire's Irish Pub,American Pale Ale (APA),McGuire's Light Ale,4503.0,2.6
25839,1610,McGuire's Irish Pub,Fruit / Vegetable Beer,Wild Irish Raspberry Wheat,4505.0,2.875
25840,1610,McGuire's Irish Pub,American Brown Ale,McGuire's Nut Brown Ale,26812.0,3.75
25841,1610,McGuire's Irish Pub,Irish Dry Stout,McGuire&#8217;s Irish Stout,4507.0,4.071428571428571
25842,1610,McGuire's Irish Pub,Winter Warmer,McGuire's Christmas Ale,40240.0,3.5
25843,1610,McGuire's Irish Pub,Witbier,McGuire's White Ale,31144.0,3.5
25844,1610,McGuire's Irish Pub,Extra Special / Strong Bitter (ESB),McGuire&#8217;s Extra Special Bitter,4513.0,5.0
25845,1610,McGuire's Irish Pub,American IPA,McGuire's India Pale Ale,4511.0,3.5
25846,1610,McGuire's Irish Pub,Märzen / Oktoberfest,McGuire's Octoberfest,20492.0,4.0
25847,1610,McGuire's Irish Pub,American Porter,McGuire's Porter,4506.0,3.375
25848,1610,McGuire's Irish Pub,American Double / Imperial Stout,McGuire's Imperial Stout,35724.0,4.0
25849,1610,McGuire's Irish Pub,Doppelbock,McGuire's Cherry Infused Doppelbock,40239.0,4.0
25850,710,Jacob Leinenkugel Brewing Company,American Amber / Red Ale,Starved Rock Signature Ale,40847.0,3.0
25851,710,Jacob Leinenkugel Brewing Company,American Pale Wheat Ale,Leinenkugel's Hefeweizen,13007.0,4.0
25852,710,Jacob Leinenkugel Brewing Company,Russian Imperial Stout,Big Eddy Russian Imperial Stout,39334.0,3.813813813813814
25853,710,Jacob Leinenkugel Brewing Company,Fruit / Vegetable Beer,Leinenkugel's Summer Shandy,36010.0,3.2404921700223714
25854,710,Jacob Leinenkugel Brewing Company,Märzen / Oktoberfest,Leinenkugel's Oktoberfest,5757.0,3.194736842105263
25855,710,Jacob Leinenkugel Brewing Company,Fruit / Vegetable Beer,Leinenkugel's Berry Weiss,2967.0,2.9758713136729225
25856,710,Jacob Leinenkugel Brewing Company,Vienna Lager,Leinenkugel's Red,2355.0,3.32398753894081
25857,710,Jacob Leinenkugel Brewing Company,American Adjunct Lager,Leinenkugel's Original,3333.0,3.275757575757576
25858,125,Pennsylvania Brewing Company,Vienna Lager,Penn Pilsner,385.0,3.806666666666666
25859,892,Cold Spring Brewing Co.,Black & Tan,Hidden River Black & Tan,5484.0,2.5526315789473686
25860,611,Wagner Valley Brewery,Doppelbock,Sled Dog Dopplebock,2890.0,3.744897959183673
25861,710,Jacob Leinenkugel Brewing Company,Euro Dark Lager,Leinenkugel's Fireside Nut Brown,44283.0,3.087431693989071
25862,710,Jacob Leinenkugel Brewing Company,Euro Dark Lager,Leinenkugel's Creamy Dark,2940.0,3.537953795379538
25863,710,Jacob Leinenkugel Brewing Company,American Amber / Red Lager,Leinenkugel's Classic Amber,45659.0,3.314977973568282
25864,1453,Siletz Brewing And Public House,Winter Warmer,Siletz Winter Warmer,7165.0,3.2142857142857144
25865,710,Jacob Leinenkugel Brewing Company,Bock,Leinenkugel's Bock,2364.0,3.4285714285714284
25866,710,Jacob Leinenkugel Brewing Company,American Pale Ale (APA),Ted's Pail Ale,4875.0,3.75
25867,710,Jacob Leinenkugel Brewing Company,American Amber / Red Ale,Island Ale,31976.0,3.625
25868,710,Jacob Leinenkugel Brewing Company,American Blonde Ale,Gunflint Ale,47054.0,4.0
25869,710,Jacob Leinenkugel Brewing Company,Märzen / Oktoberfest,Autumn Gold,9207.0,4.0
25870,710,Jacob Leinenkugel Brewing Company,American Pale Lager,Leinenkugel's Limited Golden Lager,65519.0,3.7111111111111112
25871,710,Jacob Leinenkugel Brewing Company,Doppelbock,Leinenkugel's Big Butt Doppelbock,2464.0,3.2205882352941178
25872,710,Jacob Leinenkugel Brewing Company,American Double / Imperial IPA,Big Eddy Imperial IPA,35806.0,4.305555555555555
25873,710,Jacob Leinenkugel Brewing Company,American Pale Lager,Northwoods Lager,2470.0,3.269230769230769
25874,710,Jacob Leinenkugel Brewing Company,American Amber / Red Lager,Num Skull,53492.0,3.5
25875,710,Jacob Leinenkugel Brewing Company,Light Lager,Leinie's Amber Light,3776.0,2.8378378378378377
25876,710,Jacob Leinenkugel Brewing Company,American Amber / Red Ale,Paradise Beach Ale,46227.0,3.888888888888889
25877,710,Jacob Leinenkugel Brewing Company,Fruit / Vegetable Beer,Leinenkugel's Apple Spice,26738.0,3.1367924528301887
25878,710,Jacob Leinenkugel Brewing Company,American Amber / Red Ale,Iron Mike's Amber Ale,55232.0,2.75
25879,710,Jacob Leinenkugel Brewing Company,Kristalweizen,Leinenkugel's Honey Weiss,2958.0,3.185555555555556
25880,710,Jacob Leinenkugel Brewing Company,American Pale Lager,Buzz Saw,36416.0,3.0
25881,710,Jacob Leinenkugel Brewing Company,American Amber / Red Lager,Timber Lager,16374.0,3.8333333333333335
25882,16828,The Scalehouse Brewpub,Hefeweizen,Scalehouse Hefeweizen,43072.0,2.6666666666666665
25883,16828,The Scalehouse Brewpub,Bock,Scalehouse Bock Dark,42382.0,3.25
25884,16828,The Scalehouse Brewpub,Czech Pilsener,Scalehouse Pilsner,57369.0,2.6666666666666665
25885,16828,The Scalehouse Brewpub,Black & Tan,Scalehouse Black & Tan,57376.0,3.0
25886,16828,The Scalehouse Brewpub,American Amber / Red Ale,Scalehouse Red Ale,42385.0,3.125
25887,16828,The Scalehouse Brewpub,American Dark Wheat Ale,Scalehouse Winter Wheat,57370.0,4.0
25888,125,Pennsylvania Brewing Company,Munich Dunkel Lager,Penn Dark,383.0,4.037037037037037
25889,1140,Pratt Street Ale House,Oatmeal Stout,Oliver's Bishop's Breakfast,30264.0,4.0
25890,1043,Cascade Lakes Brewing Co.,American Brown Ale,"20"" Brown",4536.0,3.789473684210526
25891,25220,Bull City Burger And Brewery,American Black Ale,Philip's Black IPA,76216.0,4.5
25892,25220,Bull City Burger And Brewery,English Bitter,Dr. Bartlett's Ordinary Bitter,72630.0,4.0
25893,25220,Bull City Burger And Brewery,English India Pale Ale (IPA),Bull's IPA,72905.0,4.0
25894,25220,Bull City Burger And Brewery,English Porter,Pro Bono Publico Porter,72906.0,3.5
25895,1043,Cascade Lakes Brewing Co.,American IPA,Cyclops IPA,75475.0,3.8333333333333335
25896,1043,Cascade Lakes Brewing Co.,American Amber / Red Ale,Riverside Red,42372.0,4.25
25897,1043,Cascade Lakes Brewing Co.,Hefeweizen,Weiss,20619.0,4.0
25898,1043,Cascade Lakes Brewing Co.,American Strong Ale,Skookum Creek Ale,55396.0,4.0
25899,1043,Cascade Lakes Brewing Co.,Winter Warmer,Slippery Slope Ale,74143.0,3.642857142857143
25900,1043,Cascade Lakes Brewing Co.,American Pale Ale (APA),Fat Fish Pale Ale,4540.0,3.5
25901,1043,Cascade Lakes Brewing Co.,American Pale Ale (APA),Harvest Fresh Hop Ale,53408.0,4.0
25902,1043,Cascade Lakes Brewing Co.,American Blonde Ale,Blonde Bombshell Ale,17527.0,3.3653846153846154
25903,1319,Boscos Restaurant & Brewing Co. - Nashville,Scottish Ale,Isle Of Skye Scottish Ale,10042.0,3.8461538461538463
25904,1043,Cascade Lakes Brewing Co.,Witbier,Zomewhit,43885.0,4.5
25905,1043,Cascade Lakes Brewing Co.,American IPA,7th Street IPA,60754.0,3.0
25906,1043,Cascade Lakes Brewing Co.,American Double / Imperial IPA,Runaway Imperial IPA,42373.0,3.5
25907,1043,Cascade Lakes Brewing Co.,Witbier,Organic Wit,12748.0,3.0
25908,1043,Cascade Lakes Brewing Co.,American Porter,Imperial Porter,67176.0,3.5
25909,1043,Cascade Lakes Brewing Co.,Winter Warmer,Santa's Little Helper,10345.0,3.857142857142857
25910,1043,Cascade Lakes Brewing Co.,American Pale Ale (APA),Rooster Tail Ale,4534.0,3.6875
25911,1043,Cascade Lakes Brewing Co.,Kölsch,Kölsch,45526.0,3.25
25912,1043,Cascade Lakes Brewing Co.,Milk / Sweet Stout,Grizzly Mountain Stout,4539.0,3.75
25913,1043,Cascade Lakes Brewing Co.,American IPA,Centennial IPA,63915.0,3.1666666666666665
25914,1043,Cascade Lakes Brewing Co.,American Amber / Red Ale,Angus MacDougal's Amber,19616.0,3.5
25915,1043,Cascade Lakes Brewing Co.,American Pale Ale (APA),Pine Marten Pale Ale,26087.0,3.4615384615384617
25916,1043,Cascade Lakes Brewing Co.,American Porter,Monkey Face Porter,4533.0,3.445945945945946
25917,1043,Cascade Lakes Brewing Co.,German Pilsener,Paulina Lake Pilsner,52932.0,4.2
25918,1319,Boscos Restaurant & Brewing Co. - Nashville,Altbier,Germantown Alt,10041.0,4.083333333333333
25919,1043,Cascade Lakes Brewing Co.,Scottish Ale,Angus MacDougal's Dagger & Dirk Scots Ale,4532.0,3.5
25920,1043,Cascade Lakes Brewing Co.,American Amber / Red Ale,Red Dog Red,45514.0,4.0
25921,1043,Cascade Lakes Brewing Co.,American IPA,Cascade Lakes IPA,4538.0,3.333333333333333
25922,1319,Boscos Restaurant & Brewing Co. - Nashville,American IPA,Bombay IPA,10040.0,3.888888888888889
25923,2137,Breckenridge Brewery,Winter Warmer,Christmas Ale,3508.0,3.528700906344411
25924,18258,Napa Smith Brewery,American Amber / Red Ale,Lost Dog,49324.0,3.277027027027027
25925,125,Pennsylvania Brewing Company,Bock,St. Nikolaus Bock Bier,2272.0,4.091145833333333
25926,10379,The Depot Restaurant & Lounge,Bock,Bock,32515.0,2.0
25927,10379,The Depot Restaurant & Lounge,American Pale Wheat Ale,Wheat,32514.0,2.25
25928,2137,Breckenridge Brewery,American IPA,Lucky U IPA,50764.0,3.584710743801653
25929,125,Pennsylvania Brewing Company,German Pilsener,Kaiser Pils,8353.0,4.121212121212121
25930,125,Pennsylvania Brewing Company,American Pale Ale (APA),Allegheny Pale Ale,57156.0,3.54
25931,2137,Breckenridge Brewery,American Pale Ale (APA),Trademark Pale Ale,15053.0,3.5869565217391304
25932,2137,Breckenridge Brewery,Bock,Pandora's Bock,3835.0,3.365740740740741
25933,2137,Breckenridge Brewery,American Porter,Vanilla Porter,27800.0,3.4312039312039317
25934,3451,Laurelwood Pizza Co. (CLOSED),American Blonde Ale,Mother Lode Golden Ale,10796.0,3.590909090909091
25935,787,South Shore Brewery,Fruit / Vegetable Beer,Apple Ale,14197.0,3.6666666666666665
25936,9513,Keweenaw Brewing Company,American Black Ale,Widow Maker Black Ale,50451.0,3.6176470588235294
25937,814,Trout River Brewing Company,American Amber / Red Ale,Trout River Rainbow Red Ale,2737.0,3.1835443037974684
25938,2137,Breckenridge Brewery,American Amber / Red Ale,Avalanche Ale,2297.0,3.294642857142857
25939,119,Otter Creek Brewing / Wolaver's,Baltic Porter,Sea Otter (Otter Creek World Tour),40577.0,4.0212765957446805
25940,119,Otter Creek Brewing / Wolaver's,American Amber / Red Ale,Otter Creek Oktoberfest,1548.0,3.5789473684210527
25941,9617,Bastone,American Blonde Ale,Bastone Blonde,31404.0,3.1666666666666665
25942,119,Otter Creek Brewing / Wolaver's,Smoked Beer,Otter Creek A Winter's Ale,433.0,3.7222222222222223
25943,18258,Napa Smith Brewery,American IPA,Organic IPA,56689.0,3.3289473684210527
25944,18258,Napa Smith Brewery,American Pale Ale (APA),Pale Ale,46209.0,3.488372093023256
25945,18258,Napa Smith Brewery,American IPA,Cool Brew,60387.0,3.9444444444444446
25946,393,Heavyweight Brewing Co.,Scotch Ale / Wee Heavy,Broth Scotch Ale,14258.0,4.0
25947,18258,Napa Smith Brewery,American Amber / Red Lager,Crush Beer,62211.0,3.5
25948,18258,Napa Smith Brewery,Czech Pilsener,Pilsner,49701.0,3.5
25949,18258,Napa Smith Brewery,American Porter,Bonfire - Imperial Porter,46374.0,3.575757575757576
25950,18258,Napa Smith Brewery,American Amber / Red Ale,Amber Ale,46260.0,3.525
25951,18258,Napa Smith Brewery,American Pale Wheat Ale,Wheat Beer,46463.0,2.7058823529411766
25952,18258,Napa Smith Brewery,American Porter,2011 Symposium New Albion Porter,67559.0,3.625
25953,18258,Napa Smith Brewery,American Pale Ale (APA),Harvest Ale,47367.0,4.5
25954,119,Otter Creek Brewing / Wolaver's,American Black Ale,Otter Creek (Alpine) Black IPA,62050.0,3.967032967032967
25955,393,Heavyweight Brewing Co.,Saison / Farmhouse Ale,Saison De La Soeur Golden,22511.0,4.32258064516129
25956,393,Heavyweight Brewing Co.,Altbier,Stickenjab Alt Bier,4198.0,3.8253968253968256
25957,393,Heavyweight Brewing Co.,Belgian Pale Ale,Golden Idol,16998.0,4.321428571428571
25958,393,Heavyweight Brewing Co.,Belgian Strong Pale Ale,Grand Cru,13753.0,4.166666666666667
25959,393,Heavyweight Brewing Co.,American Brown Ale,Chuck,21255.0,4.1
25960,393,Heavyweight Brewing Co.,Altbier,Shiverjab,22278.0,4.5
25961,393,Heavyweight Brewing Co.,Belgian Strong Dark Ale,Bizzaro,14219.0,3.75
25962,393,Heavyweight Brewing Co.,Weizenbock,Triticum Bock,11712.0,4.4
25963,393,Heavyweight Brewing Co.,English Porter,Three,21768.0,4.5
25964,393,Heavyweight Brewing Co.,Smoked Beer,Cinged Hammer,12746.0,5.0
25965,393,Heavyweight Brewing Co.,English Dark Mild Ale,Garnet Mild,25935.0,4.75
25966,393,Heavyweight Brewing Co.,Sahti,Juhlia,19346.0,4.342105263157895
25967,393,Heavyweight Brewing Co.,Belgian Strong Dark Ale,Baltus O.V.S. Ale,3528.0,3.701680672268908
25968,393,Heavyweight Brewing Co.,English Barleywine,Old Salty Barleywine 2001,14284.0,3.863636363636364
25969,393,Heavyweight Brewing Co.,Saison / Farmhouse Ale,Saison De La Soeur Black,23608.0,3.9444444444444446
25970,393,Heavyweight Brewing Co.,American Strong Ale,Regal Pale Ale,11711.0,4.0
25971,393,Heavyweight Brewing Co.,English Dark Mild Ale,Nay Trouse Mild,25936.0,4.5
25972,456,Trinity Brewhouse,American Pale Ale (APA),Point Break Pale Ale,14331.0,3.583333333333333
25973,1634,Gilded Otter Brewing Company,Irish Dry Stout,Stone House Irish Stout,49346.0,4.0
25974,393,Heavyweight Brewing Co.,Belgian Strong Pale Ale,Lunacy,2918.0,3.81043956043956
25975,393,Heavyweight Brewing Co.,Saison / Farmhouse Ale,Saison De La Soeur Hoppy,24689.0,4.125
25976,393,Heavyweight Brewing Co.,American Double / Imperial Pilsner,Ivy League Pils,28889.0,4.026315789473684
25977,393,Heavyweight Brewing Co.,Rye Beer,Slice Of Bread,31479.0,4.0
25978,393,Heavyweight Brewing Co.,Herbed / Spiced Beer,Ginger Hammer,9463.0,4.625
25979,393,Heavyweight Brewing Co.,Flanders Red Ale,Ch-Chuck,27204.0,4.045454545454546
25980,393,Heavyweight Brewing Co.,Russian Imperial Stout,Katherine The Great Imperial Stout,21182.0,3.6666666666666665
25981,393,Heavyweight Brewing Co.,English Bitter,Bitter,25638.0,5.0
25982,393,Heavyweight Brewing Co.,Hefeweizen,Uncle Bob's Bog Weisse,27206.0,4.083333333333333
25983,393,Heavyweight Brewing Co.,Belgian Strong Pale Ale,Lun-icy,20250.0,3.875
25984,393,Heavyweight Brewing Co.,Doppelbock,Bock-Bock,27203.0,4.055555555555555
25985,393,Heavyweight Brewing Co.,Scottish Gruit / Ancient Herbed Ale,Two Druids Gruit Ale,2931.0,3.191860465116279
25986,393,Heavyweight Brewing Co.,Herbed / Spiced Beer,Jakeldricka,31480.0,3.1666666666666665
25987,393,Heavyweight Brewing Co.,Bière de Garde,Biere D'Art,5549.0,3.861842105263158
25988,119,Otter Creek Brewing / Wolaver's,Altbier,Otter Creek Copper Ale,434.0,3.755555555555556
25989,393,Heavyweight Brewing Co.,English Barleywine,Old Salty Barleywine 2004,20543.0,3.793478260869565
25990,456,Trinity Brewhouse,American Porter,People's Porter,2243.0,3.5
25991,393,Heavyweight Brewing Co.,English Barleywine,Old Salty Barleywine 2005,26689.0,3.4705882352941178
25992,393,Heavyweight Brewing Co.,American Pale Ale (APA),Pegalina,16918.0,4.444444444444445
25993,393,Heavyweight Brewing Co.,Doppelbock,Cinderbock,2199.0,3.542452830188679
25994,393,Heavyweight Brewing Co.,American Barleywine,Cold Salty,7552.0,2.75
25995,393,Heavyweight Brewing Co.,Scotch Ale / Wee Heavy,Wee Whale,29836.0,4.166666666666667
25996,393,Heavyweight Brewing Co.,English Dark Mild Ale,Dark Mild,25587.0,4.5
25997,393,Heavyweight Brewing Co.,Schwarzbier,Black Ocean,16929.0,4.722222222222222
25998,393,Heavyweight Brewing Co.,English Bitter,Ordinary Bitter,25544.0,4.0
25999,393,Heavyweight Brewing Co.,Belgian Pale Ale,Ste-ve,30672.0,4.055555555555555
26000,393,Heavyweight Brewing Co.,Russian Imperial Stout,B.O.R.I.S. (BeerAdvocate Original Russian Imperial Stout),18633.0,4.1923076923076925
26001,393,Heavyweight Brewing Co.,Baltic Porter,Perkuno's Ice Pick,22279.0,4.5
26002,393,Heavyweight Brewing Co.,Smoked Beer,CinderBrrr,14979.0,4.5
26003,393,Heavyweight Brewing Co.,English Barleywine,Old Salty Barleywine 2002,14285.0,4.053571428571429
26004,393,Heavyweight Brewing Co.,English Barleywine,Old Salty Barleywine 2000,3422.0,4.185185185185185
26005,393,Heavyweight Brewing Co.,Baltic Porter,Perkuno's Hammer Imperial Porter,1144.0,4.166118421052632
26006,119,Otter Creek Brewing / Wolaver's,English Pale Ale,Otteroo (Otter Creek World Tour),37591.0,3.804878048780488
26007,393,Heavyweight Brewing Co.,English Barleywine,Old Salty Barleywine 2005 Barrel Aged,30886.0,4.0
26008,393,Heavyweight Brewing Co.,Japanese Rice Lager,Zizzi (Wild Rice),32067.0,4.0
26009,393,Heavyweight Brewing Co.,Schwarzbier,Black Ocean 2006 OTOP,30884.0,4.5
26010,393,Heavyweight Brewing Co.,Extra Special / Strong Bitter (ESB),Doug's Colonial Ale,30885.0,4.625
26011,393,Heavyweight Brewing Co.,English Barleywine,Old Salty Barleywine 2003,14286.0,4.010204081632653
26012,393,Heavyweight Brewing Co.,Saison / Farmhouse Ale,Saison De La Soeur Spicy,25563.0,3.9696969696969697
26013,119,Otter Creek Brewing / Wolaver's,Bock,Mud Bock (Otter Creek World Tour),47208.0,4.0
26014,1634,Gilded Otter Brewing Company,Hefeweizen,Gilded Otter Hefeweizen,17717.0,3.928571428571429
26015,1634,Gilded Otter Brewing Company,Scottish Ale,Naked Under Me Kilt Scottish Ale,13060.0,3.25
26016,1634,Gilded Otter Brewing Company,Light Lager,Huguenot St. American Lager,23487.0,3.4166666666666665
26017,1634,Gilded Otter Brewing Company,American Amber / Red Lager,Crimson Lager,14515.0,3.8333333333333335
26018,1634,Gilded Otter Brewing Company,Milk / Sweet Stout,Stone House Coconut Cream Stout,53511.0,4.5
26019,1634,Gilded Otter Brewing Company,Maibock / Helles Bock,Mayday Maibock,23488.0,4.25
26020,25958,Renegade Brewing Company,Chile Beer,Una Mas Roasted Pepper Mexican Amber,72226.0,3.75
26021,1634,Gilded Otter Brewing Company,Scotch Ale / Wee Heavy,Wee Heavy,59908.0,3.5
26022,1634,Gilded Otter Brewing Company,Winter Warmer,Winter Wassail Strong Ale,8173.0,4.0
26023,1634,Gilded Otter Brewing Company,Fruit / Vegetable Beer,Summer Backyard Lager,18825.0,2.9375
26024,1634,Gilded Otter Brewing Company,Pumpkin Ale,Clove Valley Pumpkin Ale,34103.0,3.7857142857142856
26025,1634,Gilded Otter Brewing Company,Weizenbock,Weizen Bock,13694.0,2.5
26026,1634,Gilded Otter Brewing Company,Russian Imperial Stout,Stone House Imperial Stout,8172.0,4.142857142857143
26027,1634,Gilded Otter Brewing Company,Dunkelweizen,Dunkelweizen,34081.0,3.5
26028,1634,Gilded Otter Brewing Company,Bock,Billy Goat Bock,22454.0,4.5
26029,1634,Gilded Otter Brewing Company,American Amber / Red Ale,Awosting Amber,13695.0,4.0
26030,1634,Gilded Otter Brewing Company,Oatmeal Stout,Stone House Oatmeal Stout,6358.0,3.875
26031,1634,Gilded Otter Brewing Company,American Pale Ale (APA),Rail Trail Pale Ale,14239.0,3.5
26032,1634,Gilded Otter Brewing Company,American Porter,Chief Matsaysay Porter,14514.0,4.357142857142857
26033,1634,Gilded Otter Brewing Company,American Porter,Brown Porter,18826.0,3.5
26034,1634,Gilded Otter Brewing Company,Munich Dunkel Lager,Mohonk Muncher Dunkel,41184.0,4.5
26035,1634,Gilded Otter Brewing Company,American Double / Imperial IPA,Celebration,45678.0,3.75
26036,1634,Gilded Otter Brewing Company,English Dark Mild Ale,Morning After Mild Ale,14520.0,3.5
26037,1634,Gilded Otter Brewing Company,Milk / Sweet Stout,Stone House Milk Stout,45677.0,4.0
26038,1634,Gilded Otter Brewing Company,Märzen / Oktoberfest,Ottertoberfest,45675.0,4.0
26039,1634,Gilded Otter Brewing Company,American IPA,Three Pines IPA,6359.0,4.076923076923077
26040,1634,Gilded Otter Brewing Company,Dubbel,Belgian Dubbel,41591.0,4.5
26041,1634,Gilded Otter Brewing Company,Altbier,Dusseldorf Alt,16812.0,4.166666666666667
26042,1634,Gilded Otter Brewing Company,Belgian Pale Ale,Chapter 11 In The Red Ale,23451.0,3.0
26043,27681,Ass Kisser Ales,American Porter,Ass Kisser Smoked Porter,67502.0,3.645161290322581
26044,27681,Ass Kisser Ales,American Double / Imperial IPA,Ass Kisser Double IPA,59622.0,3.282608695652174
26045,27681,Ass Kisser Ales,American Pale Ale (APA),Ass Kisser Vanilla Pale Ale,74238.0,2.625
26046,2448,Crane River Brewpub & Cafe,Altbier,Sod House Altbier,7837.0,2.0
26047,2448,Crane River Brewpub & Cafe,American Pale Wheat Ale,Whooping Wheat,7840.0,2.0
26048,2448,Crane River Brewpub & Cafe,American Pale Ale (APA),Zoo Brew Pale Ale,7839.0,2.5
26049,2448,Crane River Brewpub & Cafe,American Stout,Good Life Stout,7838.0,2.0
26050,23205,Grassroots Brewing,Berliner Weissbier,Keep On Cruising Buddy,76829.0,3.75
26051,1898,Mystic Brewpub And Restaurant,American Porter,Wizard's Porter,5268.0,4.0
26052,23205,Grassroots Brewing,Saison / Farmhouse Ale,Seasoned Veteran,68100.0,4.0
26053,23205,Grassroots Brewing,American Double / Imperial IPA,Pikkulintu Triple IPA,67057.0,4.5
26054,23205,Grassroots Brewing,American IPA,Citra IPA,60414.0,4.5
26055,23205,Grassroots Brewing,American Double / Imperial IPA,Papsø's Puppy Love Sorachi Ace IIPA,68653.0,3.4285714285714284
26056,23205,Grassroots Brewing,American Stout,Nighthawks At The Diner,68106.0,2.5
26057,23205,Grassroots Brewing,Smoked Beer,Dresden,71558.0,4.5
26058,23205,Grassroots Brewing,American Double / Imperial Stout,Viola Sofia (Barrel Aged),75675.0,4.0
26059,23205,Grassroots Brewing,Saison / Farmhouse Ale,Grassroots/Tired Hands Do Saisons Dream Of Electric Yeast?,74642.0,4.0
26060,23205,Grassroots Brewing,American Double / Imperial IPA,Grassroots/Cigar City Neither,73041.0,4.25
26061,23205,Grassroots Brewing,American IPA,Den Lil IPA,65246.0,4.5
26062,23205,Grassroots Brewing,American Double / Imperial IPA,Deva Double IPA,60047.0,3.5
26063,23205,Grassroots Brewing,American Double / Imperial IPA,Limoncello IPA,64565.0,3.583333333333333
26064,23205,Grassroots Brewing,Saison / Farmhouse Ale,Wachu Saison,74178.0,4.25
26065,23205,Grassroots Brewing,Baltic Porter,Rye Union Porter,73145.0,3.5
26066,2156,San Diego Brewing Co.,American IPA,Galaxy,68841.0,3.5
